ID-EVENTO,TITULO,PRECIO,DIAS-SEMANA,DIAS-EXCLUIDOS,FECHA,FECHA-FIN,HORA,DESCRIPCION,CONTENT-URL,TITULO-ACTIVIDAD,URL-ACTIVIDAD,URL-INSTALACION,NOMBRE-INSTALACION,ACCESIBILIDAD-INSTALACION,ADDRESS,DISTRITO-INSTALACION,BARRIO-INSTALACION,CODIGO-POSTAL-INSTALACION,COORDINATES,TIPO,AUDIENCIA
11459708,Leyendo cuentos para bebés en octubre 'Hansel y Gretel',Gratuito,,,2021-10-21,2021-10-21,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'Hansel y Gretel' cuento que nos muestra un ejemplo claro de fraternidad y colaboración entre dos hermanos por salir adelante ante todo tipo de dificultades. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b5622421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459713,Leyendo cuentos para bebés en octubre 'Hansel y Gretel',Gratuito,,,2021-10-21,2021-10-21,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'Hansel y Gretel' cuento que nos muestra un ejemplo claro de fraternidad y colaboración entre dos hermanos por salir adelante ante todo tipo de dificultades. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f10722421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459705,Leyendo cuentos para bebés en octubre 'Hansel y Gretel',Gratuito,,,2021-10-21,2021-10-21,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'Hansel y Gretel' cuento que nos muestra un ejemplo claro de fraternidad y colaboración entre dos hermanos por salir adelante ante todo tipo de dificultades. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e80622421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459671,Leyendo cuentos para bebés en octubre 'La nube Olga',Gratuito,,,2021-10-13,2021-10-13,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'La nube Olga' es ideal para ser contada antes de ir a dormir y crear momentos de complicidad con los peques. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cd2122421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459664,Leyendo cuentos para bebés en octubre 'La nube Olga',Gratuito,,,2021-10-13,2021-10-13,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'La nube Olga' es ideal para ser contada antes de ir a dormir y crear momentos de complicidad con los peques. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=240122421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459685,Leyendo cuentos para bebés en octubre 'La pequeña Oruga glotona',Gratuito,,,2021-10-15,2021-10-15,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'La pequeña Oruga glotona' es un cuento visualmente muy atractivo que nos narra el ciclo vital de una oruga, desde su nacimiento de un pequeño huevo hasta convertirse en una espectacular mariposa. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d24322421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459686,Leyendo cuentos para bebés en octubre 'La pequeña Oruga glotona',Gratuito,,,2021-10-15,2021-10-15,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'La pequeña Oruga glotona' es un cuento visualmente muy atractivo que nos narra el ciclo vital de una oruga, desde su nacimiento de un pequeño huevo hasta convertirse en una espectacular mariposa. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd6322421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459184,Leyendo cuentos para bebés en octubre 'Los animales de la Granja',Gratuito,,,2021-10-09,2021-10-09,12:00,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  Con el cuento 'Los animales de la Granja' aprenderán los diferentes animales que habitan en la granja. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e3fc6b9c0bab710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459186,Leyendo cuentos para bebés en octubre 'Los animales de la Granja',Gratuito,,,2021-10-09,2021-10-09,13:00,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  Con el cuento 'Los animales de la Granja' aprenderán los diferentes animales que habitan en la granja. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2b8fc6b9c0bab710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459695,Leyendo cuentos para bebés en octubre 'Los tres cerditos',Gratuito,,,2021-10-19,2021-10-19,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'Los tres cerditos' sirve como magnífico ejemplo para que los niños entiendan el valor del esfuerzo y del trabajo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=abd322421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459694,Leyendo cuentos para bebés en octubre 'Los tres cerditos',Gratuito,,,2021-10-19,2021-10-19,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'Los tres cerditos' sirve como magnífico ejemplo para que los niños entiendan el valor del esfuerzo y del trabajo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5b322421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459696,Leyendo cuentos para bebés en octubre 'Los tres cerditos',Gratuito,,,2021-10-19,2021-10-19,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'Los tres cerditos' sirve como magnífico ejemplo para que los niños entiendan el valor del esfuerzo y del trabajo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=824422421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459699,Leyendo cuentos para bebés en octubre 'Los tres cerditos',Gratuito,,,2021-10-19,2021-10-19,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  El cuento 'Los tres cerditos' sirve como magnífico ejemplo para que los niños entiendan el valor del esfuerzo y del trabajo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=637422421b8bb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459742,Leyendo cuentos para bebés en octubre 'Oso polar ¿qué es ese ruido?',Gratuito,,,2021-10-27,2021-10-27,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'Oso polar ¿qué es ese ruido?' cuento que invita a cantar junto a los sonidos de los animales en el zoológico, desde el rebuzno de la cebra hasta el trompar del elefante. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e0b56efc1abb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459741,Leyendo cuentos para bebés en octubre 'Oso polar ¿qué es ese ruido?',Gratuito,,,2021-10-27,2021-10-27,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  'Oso polar ¿qué es ese ruido?' cuento que invita a cantar junto a los sonidos de los animales en el zoológico, desde el rebuzno de la cebra hasta el trompar del elefante. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e2ea56efc1abb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459751,Leyendo cuentos para bebés en octubre '¿Quién soy?',Gratuito,,,2021-10-28,2021-10-28,18:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  '¿Quién soy?' además de ser un libro divertido y que suele gustar mucho a los niños y niñas, les ayuda a diferenciar e identificar los diferentes animales que van apareciendo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.  además de ser un libro divertido y que suele gustar mucho a los niños y niñas, les ayuda a diferenciar e identificar los diferentes animales que van apareciendo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1bb56efc1abb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11459747,Leyendo cuentos para bebés en octubre '¿Quién soy?',Gratuito,,,2021-10-28,2021-10-28,17:30,"Nunca es demasiado pronto para iniciar a los bebés en el maravilloso mundo del libro y de la lectura, además de estimular su imaginación, descubrirán colores, sonidos y palabras que enriquecerán su vocabulario. Este año continuamos leyendo cuentos a los más pequeños y pequeñas, aunque estéis en casa. Apúntate junto a tu bebé a este divertido taller y a través de la pantalla, ¡volvemos a leer y a divertirnos juntos! Las historias han sido adaptadas para bebés de 0 a 3 años.  '¿Quién soy?' además de ser un libro divertido y que suele gustar mucho a los niños y niñas, les ayuda a diferenciar e identificar los diferentes animales que van apareciendo. Imprescindible inscripción previa a través del formulario:  Envía el formulario. La biblioteca se pondrá en contacto contigo para proporcionarte el enlace que deberás activar en tu ordenador, tablet o móvil. La conexión se realizará a través de la aplicación ZOOM. Se respetará el orden de llegada de las inscripciones.  además de ser un libro divertido y que suele gustar mucho a los niños y niñas, les ayuda a diferenciar e identificar los diferentes animales que van apareciendo.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a77b56efc1abb710VgnVCM2000001f4a900aRCRD,Leyendo cuentos para bebés en octubre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9aba3a017aaab710VgnVCM2000001f4a900aRCRD,,,,,,,,,CursosTalleres,Niños
11477969,Liando la magia parda,Gratuito,,,2021-10-17,2021-10-17,12:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=030fec107962c710VgnVCM1000001d4a900aRCRD,Liando la magia parda,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=09deec107962c710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Oporto (Carabanchel),1,"AVENIDA OPORTO, 78",CARABANCHEL,OPAÑEL,28019,"40.38684744124125,-3.727740326743959",CircoMagia,Niños
11441919,Liberando tensiones,Gratuito,J,21/10/2021;,2021-10-07,2021-10-28,10:00,"Nos juntamos al aire libre para realizar diferentes ejercicios que nos ayuden a eliminar tensiones acumuladas en nuestro día a día y aumentar la flexibilidad y la movilidad. ¡Ya es hora de comenzar a sentirnos seguras en el espacio público!  Jueves 7, 14 y 28 de octubre de 10 a 11 h. Actividad presencial. Dirigida a mujeres en toda su diversidad. Inscripción previa.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8ea52dec32ea710VgnVCM2000001f4a900aRCRD,Cuerpo y movimiento,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1848b3c5a666710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=048525eae8975710VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Emilia Pardo Bazán. Ciudad Lineal,1,"AVENIDA BADAJOZ, 60",CIUDAD LINEAL,SAN PASCUAL,28027,"40.442311100791215,-3.6534806246311913",CursosTalleres,Mujeres
11452794,Libros entre nosotras,Gratuito,X,,2021-10-13,2021-10-27,12:30,"Escribir es una forma de interpretar y narrar el mundo. Leer a mujeres es dar espacio a esos puntos de vista que tradicionalmente se han obviado. Ven a este espacio para disfrutar, junto a otras mujeres, de los libros de diferentes autoras. A través de tramas y personajes, desgranaremos juntas sus mundos literarios.  Todos los miércoles de 12:30 a 14 horas, presencial. Taller anual. Inicio del taller: 13 de octubre.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58ac9bace867b710VgnVCM2000001f4a900aRCRD,Club de lectura en los Espacios de Igualdad,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7a910b636686710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=689c8c0000c9a310VgnVCM2000000c205a0aRCRD,Espacio de Igualdad Hermanas Mirabal. Tetuán,1,"CALLE BRAVO MURILLO, 133",TETUAN,BELLAS VISTAS,28039,"40.45012255255781,-3.7037047897267947",CursosTalleres,Mujeres
